train_number,station_code,arrival_time,departure_time,distance_covered
12068,HJI,19:00:00,19:02:00,240
12068,CPK,19:38:00,19:40:00,285
12068,GHY,21:10:00,00:00:00,376
12069,RIG,00:00:00,06:25:00,0
12069,KHS,06:49:00,06:50:00,34
12069,SKT,07:03:00,07:04:00,50
12069,BUA,07:16:00,07:17:00,65
12069,CPH,07:35:00,07:40:00,80
12069,NIA,07:50:00,07:51:00,91
12069,AKT,08:04:00,08:05:00,106
12069,BSP,08:45:00,08:55:00,133
12069,BYT,09:30:00,09:31:00,179
12069,TLD,09:50:00,09:51:00,205
12069,R,10:30:00,10:35:00,243
12069,DURG,11:25:00,11:30:00,280
12069,RJN,11:51:00,11:53:00,309
12069,DGG,12:16:00,12:17:00,341
12069,G,13:25:00,00:00:00,414
12070,G,00:00:00,15:00:00,0
12070,DGG,15:58:00,15:59:00,74
12070,RJN,16:21:00,16:23:00,105
12070,DURG,17:05:00,17:10:00,134
12070,R,17:45:00,17:50:00,171
12070,TLD,18:24:00,18:25:00,209
12070,BYT,18:44:00,18:45:00,235
12070,BSP,19:40:00,19:50:00,281
12070,AKT,20:11:00,20:12:00,308
12070,NIA,20:25:00,20:26:00,323
12070,CPH,20:42:00,20:47:00,334
12070,BUA,20:58:00,20:59:00,350
12070,SKT,21:10:00,21:11:00,365
12070,KHS,21:23:00,21:24:00,380
12070,RIG,22:00:00,00:00:00,414
12071,DR,00:00:00,14:00:00,0
12071,TNA,14:23:00,14:25:00,25
12071,KYN,14:40:00,14:43:00,45
12071,NK,17:08:00,17:10:00,179
12071,MMR,18:10:00,18:15:00,252
12071,ANKX,18:44:00,18:45:00,259
12071,AWB,20:35:00,00:00:00,365
12072,AWB,00:00:00,06:00:00,0
12072,ANKX,07:40:00,07:41:00,107
12072,MMR,07:50:00,07:55:00,114
12072,NK,08:50:00,08:55:00,187
12072,KYN,11:25:00,11:30:00,321
12072,TNA,11:48:00,11:50:00,341
12072,DR,12:30:00,00:00:00,365
12073,HWH,00:00:00,13:25:00,0
12073,KGP,15:05:00,15:15:00,116
12073,JER,16:01:00,16:03:00,187
12073,BLS,16:40:00,16:44:00,234
12073,SORO,17:09:00,17:10:00,267
12073,BHC,17:45:00,17:47:00,296
12073,JJKR,18:20:00,18:22:00,340
12073,CTC,19:20:00,19:25:00,412
12073,BBS,20:20:00,00:00:00,439
12074,BBS,00:00:00,06:00:00,0
12074,CTC,06:30:00,06:32:00,28
12074,JJKR,07:18:00,07:19:00,100
12074,BHC,08:12:00,08:14:00,144
12074,SORO,08:34:00,08:35:00,173
12074,BLS,09:00:00,09:04:00,206
12074,JER,09:37:00,09:38:00,253
12074,KGP,10:40:00,10:50:00,324
12074,HWH,12:40:00,00:00:00,439
12075,CLT,00:00:00,13:40:00,0
12075,FK,13:51:00,13:54:00,10
12075,TIR,14:13:00,14:15:00,41
12075,SRR,15:10:00,15:20:00,86
12075,TCR,15:54:00,15:56:00,119
12075,AFK,16:27:00,16:28:00,165
12075,AWY,16:37:00,16:38:00,174
12075,ERS,17:15:00,17:20:00,193
12075,SRTL,17:49:00,17:50:00,226
12075,ALLP,18:10:00,18:12:00,250
12075,KYJ,18:59:00,19:00:00,293
12075,QLN,19:35:00,19:37:00,334
12075,VAK,19:57:00,19:58:00,358
12075,TVC,20:55:00,00:00:00,399
12076,TVC,00:00:00,06:00:00,0
12076,VAK,06:33:00,06:34:00,41
12076,QLN,06:58:00,07:00:00,65
12076,KYJ,07:34:00,07:35:00,106
12076,ALLP,08:10:00,08:12:00,149
12076,SRTL,08:29:00,08:30:00,173
12076,ERS,09:15:00,09:20:00,206
12076,AWY,09:42:00,09:43:00,225
12076,TCR,10:28:00,10:30:00,280
12076,SRR,11:25:00,11:35:00,313
12076,TIR,12:12:00,12:13:00,358
12076,FK,12:36:00,12:48:00,389
12076,CLT,13:00:00,00:00:00,399
12077,MAS,00:00:00,07:30:00,0
12077,SPE,08:39:00,08:40:00,83
12077,GDR,09:45:00,09:47:00,138
12077,NLR,10:09:00,10:10:00,176
12077,KVZ,10:39:00,10:40:00,227
12077,OGL,11:44:00,11:45:00,292
12077,CLX,12:19:00,12:20:00,342
12077,TEL,13:19:00,13:20:00,399
12077,NGNT,13:45:00,13:46:00,424
12077,BZA,14:45:00,00:00:00,454
12078,BZA,00:00:00,15:20:00,0
12078,NGNT,15:54:00,15:56:00,31
12078,TEL,16:39:00,16:40:00,55
12078,CLX,17:18:00,17:20:00,113
12078,OGL,18:03:00,18:05:00,162
12078,KVZ,18:43:00,18:45:00,228
12078,NLR,19:18:00,19:20:00,278
12078,GDR,20:08:00,20:10:00,317
12078,SPE,20:48:00,20:50:00,371
12078,MAS,22:30:00,00:00:00,454
12079,SBC,00:00:00,06:00:00,0
12079,YPR,06:08:00,06:10:00,6
12079,TK,07:03:00,07:05:00,70
12079,ASK,08:30:00,08:35:00,166
12079,RRB,09:13:00,09:15:00,211
12079,JRU,10:14:00,10:15:00,279
12079,DVG,10:50:00,10:53:00,326
12079,HRR,11:08:00,11:10:00,339
12079,RNR,11:29:00,11:30:00,362
12079,HVR,11:54:00,11:55:00,394
12079,UBL,13:25:00,00:00:00,469
12080,UBL,00:00:00,14:00:00,0
12080,HVR,14:59:00,15:00:00,76
12080,RNR,15:26:00,15:28:00,108
12080,HRR,15:53:00,15:55:00,131
12080,DVG,16:07:00,16:10:00,144
12080,JRU,16:49:00,16:50:00,190
12080,RRB,17:48:00,17:50:00,259
12080,ASK,18:35:00,18:40:00,304
12080,TK,19:58:00,20:00:00,400
12080,YPR,20:58:00,21:00:00,464
12080,SBC,21:25:00,00:00:00,469
12081,CAN,00:00:00,04:45:00,0
12081,TLY,05:03:00,05:04:00,21
12081,BDJ,05:22:00,05:23:00,43
12081,CLT,06:10:00,06:15:00,90
12081,TIR,06:48:00,06:50:00,131
12081,SRR,07:45:00,07:55:00,176
12081,TCR,08:30:00,08:32:00,208
12081,AWY,09:17:00,09:18:00,263
12081,ERN,09:45:00,09:48:00,280
12081,KTYM,10:50:00,10:52:00,342
12081,TRVL,11:13:00,11:15:00,368
12081,CNGR,11:25:00,11:26:00,377
12081,MVLK,11:36:00,11:37:00,389
12081,KYJ,11:49:00,11:50:00,397
12081,QLN,12:30:00,12:32:00,438
12081,TVC,13:45:00,00:00:00,502
12082,TVC,00:00:00,14:20:00,0
12082,QLN,15:10:00,15:12:00,65
12082,KYJ,15:48:00,15:49:00,106
12082,MVLK,15:55:00,15:56:00,114
12082,CNGR,16:09:00,16:10:00,126
12082,TRVL,16:19:00,16:20:00,135
12082,KTYM,16:48:00,16:50:00,161
12082,ERN,17:52:00,17:55:00,223
12082,AWY,18:12:00,18:13:00,240
12082,TCR,19:00:00,19:02:00,295
12082,SRR,20:10:00,20:20:00,327
12082,TIR,20:58:00,21:00:00,372
12082,CLT,21:50:00,21:55:00,413
12082,BDJ,22:30:00,22:32:00,460
12082,TLY,22:50:00,22:52:00,482
12082,CAN,23:30:00,00:00:00,502
12083,MV,00:00:00,14:50:00,0
12083,KMU,15:13:00,15:15:00,32
12083,TJ,15:43:00,15:45:00,71
12083,TPJ,16:50:00,17:00:00,121
12083,KRR,18:18:00,18:20:00,196
12083,ED,19:17:00,19:20:00,262
12083,TUP,20:03:00,20:05:00,312
12083,IGU,20:34:00,20:35:00,345
12083,CBF,21:10:00,21:12:00,360
12083,CBE,21:15:00,00:00:00,362
12084,CBE,00:00:00,07:10:00,0
12084,CBF,07:15:00,07:16:00,3
12084,IGU,07:29:00,07:30:00,18
12084,TUP,07:48:00,07:50:00,51
12084,ED,08:30:00,08:35:00,101
12084,KRR,09:23:00,09:25:00,166
12084,TPJ,10:55:00,11:05:00,242
12084,TJ,11:43:00,11:45:00,292
12084,KMU,12:23:00,12:25:00,331
12084,MV,13:40:00,00:00:00,362
12101,LTT,00:00:00,20:35:00,0
12101,KYN,21:15:00,21:18:00,38
12101,IGP,22:55:00,23:00:00,121
12101,BSL,02:50:00,03:00:00,429
12101,AK,04:45:00,04:50:00,569
12101,BD,06:40:00,06:45:00,647
12101,NGP,09:50:00,10:00:00,821
12101,G,11:36:00,11:38:00,951
12101,DURG,13:38:00,13:43:00,1085
12101,R,14:20:00,14:30:00,1122
12101,BSP,16:10:00,16:25:00,1232
12101,ROU,20:41:00,20:56:00,1539
12101,CKP,22:15:00,22:20:00,1640
12101,TATA,23:28:00,23:35:00,1703
12101,KGP,01:25:00,01:30:00,1837
12101,HWH,03:35:00,00:00:00,1952
12102,HWH,00:00:00,22:50:00,0
12102,KGP,00:30:00,00:35:00,116
12102,TATA,02:25:00,02:30:00,250
12102,CKP,03:27:00,03:32:00,312
12102,ROU,04:50:00,04:57:00,413
12102,BSP,09:25:00,09:40:00,720
12102,R,11:20:00,11:30:00,831
12102,DURG,12:20:00,12:25:00,867
12102,G,14:13:00,14:15:00,1001
12102,NGP,16:20:00,16:30:00,1131
12102,BD,19:10:00,19:15:00,1305
12102,AK,20:05:00,20:10:00,1384
12102,BSL,21:55:00,22:05:00,1524
12102,IGP,02:55:00,03:00:00,1831
12102,KYN,04:37:00,04:40:00,1915
12102,LTT,05:45:00,00:00:00,1952
12103,PUNE,00:00:00,16:15:00,0
12103,URI,16:40:00,16:41:00,29
12103,DD,17:30:00,17:45:00,76
12103,KPG,20:43:00,20:45:00,271
12103,MMR,21:50:00,21:55:00,313
12103,BSL,00:15:00,00:25:00,497
12103,KNW,02:15:00,02:20:00,620
12103,ET,04:55:00,05:05:00,804
12103,BPL,06:50:00,06:55:00,895
12103,BINA,08:55:00,09:00:00,1034
12103,JHS,11:00:00,11:12:00,1186
12103,ORAI,12:23:00,12:25:00,1300
12103,CNB,15:35:00,15:45:00,1406
12103,LJN,17:10:00,00:00:00,1480
12104,LJN,00:00:00,06:30:00,0
12104,CNB,07:50:00,08:00:00,74
12104,ORAI,09:55:00,09:57:00,180
12104,JHS,11:43:00,11:55:00,294
12104,BINA,14:05:00,14:10:00,446
12104,BPL,16:25:00,16:35:00,585
12104,ET,18:15:00,18:20:00,676
12104,KNW,21:00:00,21:05:00,860
12104,BSL,22:45:00,22:55:00,983
12104,MMR,01:10:00,01:15:00,1167
12104,KPG,02:28:00,02:30:00,1209
12104,DD,06:05:00,06:20:00,1404
12104,PUNE,08:05:00,00:00:00,1480
12105,CSTM,00:00:00,19:10:00,0
12105,DR,19:23:00,19:25:00,9
12105,KYN,20:05:00,20:10:00,54
12105,IGP,21:43:00,21:45:00,137
12105,NK,22:43:00,22:45:00,188
12105,MMR,23:38:00,23:40:00,261
12105,CSN,00:18:00,00:20:00,328
12105,JL,01:23:00,01:25:00,420
12105,BSL,01:50:00,02:00:00,445
12105,MKU,03:03:00,03:05:00,495
12105,NN,03:28:00,03:30:00,523
12105,SEG,03:48:00,03:50:00,547
12105,AK,04:15:00,04:20:00,584
12105,MZR,04:48:00,04:50:00,622
12105,BD,05:50:00,05:55:00,663
12105,CND,06:19:00,06:21:00,692
12105,DMN,06:35:00,06:37:00,709
12105,PLO,06:53:00,06:55:00,729
12105,WR,07:25:00,07:28:00,758
12105,AJNI,08:22:00,08:24:00,834
12105,NGP,08:55:00,09:20:00,837
12105,BRD,10:04:00,10:06:00,899
12105,TMR,10:22:00,10:24:00,917
12105,G,11:10:00,00:00:00,967
12106,G,00:00:00,14:55:00,0
12106,TMR,15:31:00,15:33:00,50
12106,BRD,15:48:00,15:50:00,68
12106,NGP,17:00:00,17:15:00,130
12106,AJNI,17:22:00,17:23:00,133
12106,WR,18:17:00,18:20:00,209
12106,PLO,18:42:00,18:43:00,239
12106,DMN,19:01:00,19:02:00,259
12106,CND,19:17:00,19:18:00,275
12106,BD,19:57:00,20:00:00,305
12106,MZR,20:28:00,20:30:00,346
12106,AK,21:00:00,21:05:00,383
12106,SEG,21:28:00,21:30:00,421
12106,NN,21:49:00,21:50:00,445
12106,MKU,22:10:00,22:12:00,473
12106,BSL,23:05:00,23:15:00,523
12106,JL,23:38:00,23:40:00,547
12106,CSN,00:39:00,00:40:00,640
12106,MMR,01:33:00,01:35:00,707
12106,NK,02:27:00,02:30:00,780
12106,IGP,03:40:00,03:45:00,831
12106,KYN,05:40:00,05:45:00,914
12106,TNA,06:04:00,06:05:00,934
12106,DR,06:34:00,06:35:00,958
12106,CSTM,07:00:00,00:00:00,967
12107,LTT,00:00:00,16:25:00,0
12107,TNA,16:43:00,16:45:00,18
12107,KYN,17:07:00,17:10:00,38
12107,NK,19:38:00,19:40:00,172
12107,BSL,22:30:00,22:40:00,429
12107,BPL,04:55:00,05:05:00,827
12107,LAR,07:48:00,07:50:00,1028
12107,JHS,09:15:00,09:30:00,1118
12107,ORAI,11:05:00,11:07:00,1232
12107,CNB,13:30:00,13:50:00,1338
12107,LJN,15:10:00,00:00:00,1412
12108,LJN,00:00:00,22:45:00,0
12108,CNB,00:15:00,00:20:00,74
12108,ORAI,01:41:00,01:43:00,180
12108,JHS,03:38:00,03:50:00,294
12108,LAR,04:50:00,04:52:00,384
12108,BPL,08:10:00,08:20:00,585
12108,BSL,14:40:00,14:50:00,983
12108,NK,18:23:00,18:25:00,1240
12108,KYN,21:32:00,21:35:00,1374
12108,TNA,21:53:00,21:55:00,1395
12108,LTT,22:35:00,00:00:00,1412
12109,CSTM,00:00:00,18:15:00,0
12109,DR,18:28:00,18:30:00,9
12109,KYN,19:10:00,19:13:00,54
12109,KSRA,20:13:00,20:15:00,121
12109,IGP,20:48:00,20:50:00,137
12109,DVL,21:23:00,21:25:00,182
12109,NK,21:38:00,21:40:00,188
12109,NR,22:05:00,22:07:00,219
12109,LS,22:20:00,22:22:00,236
12109,MMR,22:50:00,00:00:00,261
12110,MMR,00:00:00,06:10:00,0
12110,LS,06:28:00,06:30:00,25
12110,NR,06:38:00,06:40:00,42
12110,NK,07:07:00,07:10:00,74
12110,DVL,07:16:00,07:18:00,79
12110,IGP,07:55:00,08:00:00,124
12110,KSRA,08:28:00,08:30:00,140
12110,KYN,09:38:00,09:40:00,207
12110,DR,10:23:00,10:25:00,252
12110,CSTM,10:45:00,00:00:00,261
12111,CSTM,00:00:00,20:05:00,0
12111,DR,20:18:00,20:20:00,9
12111,KYN,21:00:00,21:03:00,54
12111,IGP,22:48:00,22:50:00,137
12111,NK,23:43:00,23:45:00,188
12111,MMR,00:45:00,00:50:00,261
12111,JL,02:28:00,02:30:00,420
12111,BSL,03:30:00,03:40:00,445
12111,MKU,04:28:00,04:30:00,495
12111,NN,04:48:00,04:50:00,523
12111,SEG,05:13:00,05:15:00,547
12111,AK,05:45:00,05:50:00,584
12111,MZR,06:18:00,06:20:00,622
12111,BD,07:35:00,07:40:00,663
12111,AMI,08:15:00,00:00:00,672
12112,AMI,00:00:00,19:05:00,0
12112,BD,19:20:00,19:25:00,10
12112,MZR,19:58:00,20:00:00,51
12112,AK,20:25:00,20:30:00,89
12112,SEG,20:58:00,21:00:00,126
12112,NN,21:18:00,21:20:00,150
12112,MKU,21:38:00,21:40:00,178
12112,BSL,22:40:00,22:50:00,228
12112,JL,23:13:00,23:15:00,252
12112,MMR,01:23:00,01:25:00,412
12112,NK,01:53:00,01:55:00,485
12112,IGP,03:28:00,03:30:00,536
12112,KYN,05:02:00,05:05:00,619
12112,DR,05:53:00,05:55:00,664
12112,CSTM,06:25:00,00:00:00,672
12113,PUNE,00:00:00,17:40:00,0
12113,DD,18:55:00,19:10:00,76
12113,ANG,20:50:00,20:55:00,160
12113,MMR,00:01:00,00:05:00,313
12113,BSL,02:30:00,02:40:00,497
12113,MKU,03:48:00,03:50:00,547
12113,AK,04:30:00,04:35:00,637
12113,BD,06:20:00,06:25:00,716
12113,WR,08:04:00,08:07:00,811
12113,NGP,09:25:00,00:00:00,890
12114,NGP,00:00:00,18:35:00,0
12114,WR,19:42:00,19:45:00,79
12114,BD,21:30:00,21:33:00,175
12114,AK,22:25:00,22:30:00,253
12114,BSL,00:30:00,00:45:00,393
12114,MMR,03:20:00,03:25:00,578
12114,ANG,05:50:00,05:55:00,730
12114,DD,08:00:00,08:15:00,814
12114,PUNE,09:45:00,00:00:00,890
12115,CSTM,00:00:00,22:45:00,0
12115,DR,22:58:00,23:00:00,9
12115,TNA,23:18:00,23:20:00,34
12115,KYN,23:43:00,23:45:00,54
12115,KJT,00:28:00,00:30:00,100
12115,KAD,00:58:00,01:00:00,124
12115,LNL,01:13:00,01:15:00,128
12115,PUNE,02:10:00,02:20:00,192
12115,DD,03:33:00,03:35:00,268
12115,BGVN,03:58:00,04:00:00,295
12115,JEUR,04:38:00,04:40:00,342
12115,KEM,04:48:00,04:50:00,358
12115,KWV,05:08:00,05:10:00,377
12115,MA,05:40:00,05:42:00,393
12115,MO,05:48:00,05:50:00,422
12115,SUR,06:50:00,00:00:00,455
12116,SUR,00:00:00,22:45:00,0
12116,MO,23:10:00,23:12:00,34
12116,MA,23:35:00,23:37:00,63
12116,KWV,23:56:00,23:58:00,79
12116,JEUR,00:28:00,00:30:00,114
12116,BGVN,01:13:00,01:15:00,161
12116,DD,01:40:00,01:42:00,188
12116,PUNE,03:00:00,03:10:00,264
12116,LNL,04:08:00,04:10:00,328
12116,KAD,04:13:00,04:15:00,331
12116,KJT,04:53:00,04:55:00,356
12116,KYN,05:38:00,05:40:00,402
12116,TNA,05:58:00,06:00:00,422
12116,DR,06:28:00,06:30:00,447
12116,CSTM,06:50:00,00:00:00,455
12117,LTT,00:00:00,15:00:00,0
12117,TNA,15:18:00,15:20:00,18
12117,KYN,15:40:00,15:43:00,38
12117,KSRA,16:46:00,16:48:00,105
12117,IGP,17:28:00,17:30:00,121
12117,DVL,18:08:00,18:10:00,166
12117,NK,18:18:00,18:20:00,172
12117,NR,18:43:00,18:45:00,203
12117,LS,18:53:00,18:55:00,220
12117,MMR,19:25:00,00:00:00,245
12118,MMR,00:00:00,08:35:00,0
12118,LS,08:53:00,08:55:00,25
12118,NR,09:08:00,09:10:00,42
12118,NK,09:32:00,09:35:00,74
12118,DVL,09:43:00,09:45:00,79
12118,IGP,10:20:00,10:25:00,124
12118,KSRA,10:53:00,10:55:00,140
12118,KYN,12:00:00,12:03:00,207
12118,TNA,12:18:00,12:20:00,228
12118,LTT,13:00:00,00:00:00,245
12121,JBP,00:00:00,19:10:00,0
12121,KTE,20:25:00,20:35:00,91
12121,DMO,22:08:00,22:10:00,202
12121,SGO,23:15:00,23:20:00,280
12121,BINA,00:20:00,00:40:00,354
12121,JHS,02:30:00,02:40:00,507
12121,GWL,03:50:00,03:55:00,604
12121,NZM,09:05:00,00:00:00,909
12122,NZM,00:00:00,17:25:00,0
12122,GWL,21:47:00,21:52:00,306
12122,JHS,23:20:00,23:30:00,403
12122,SGO,02:35:00,02:40:00,630
12122,DMO,03:53:00,03:55:00,708
12122,KTE,06:00:00,06:10:00,819
12122,JBP,07:45:00,00:00:00,909
12123,CSTM,00:00:00,17:10:00,0
12123,KYN,18:02:00,18:03:00,54
12123,KJT,18:33:00,18:35:00,100
12123,LNL,19:18:00,19:20:00,128
12123,SVJR,20:08:00,20:10:00,190
12123,PUNE,20:25:00,00:00:00,192
12124,PUNE,00:00:00,07:15:00,0
12124,LNL,08:08:00,08:10:00,64
12124,KYN,09:44:00,09:45:00,139
12124,DR,10:03:00,10:05:00,183
12124,CSTM,10:25:00,00:00:00,192
12125,CSTM,00:00:00,16:25:00,0
12125,DR,16:37:00,16:38:00,9
12125,TNA,16:54:00,16:55:00,34
12125,DIVA,17:11:00,17:12:00,43
12125,PNVL,17:29:00,17:30:00,69
12125,KJT,18:07:00,18:08:00,97
12125,LNL,18:49:00,18:50:00,125
12125,SVJR,19:38:00,19:39:00,186
12125,PUNE,19:50:00,00:00:00,189
12126,PUNE,00:00:00,07:50:00,0
12126,LNL,08:39:00,08:40:00,64
12126,KJT,09:19:00,09:20:00,92
12126,PNVL,09:53:00,09:55:00,121
12126,DIVA,10:20:00,10:21:00,146
12126,TNA,10:28:00,10:30:00,156
12126,DR,10:54:00,10:55:00,180
12126,CSTM,11:15:00,00:00:00,189
12127,CSTM,00:00:00,06:40:00,0
12127,DR,06:50:00,06:52:00,9
12127,TNA,07:12:00,07:14:00,34
12127,KYN,07:31:00,07:32:00,54
12127,LNL,08:48:00,08:50:00,128
12127,SVJR,09:43:00,09:45:00,189
12127,PUNE,09:57:00,00:00:00,192
12128,PUNE,00:00:00,17:55:00,0
12128,LNL,18:46:00,18:48:00,64
12128,KYN,19:45:00,19:46:00,139
12128,TNA,20:18:00,20:20:00,159
12128,DR,20:38:00,20:40:00,183
12128,CSTM,21:05:00,00:00:00,192
12129,PUNE,00:00:00,18:25:00,0
12129,URI,18:51:00,18:52:00,29
12129,DD,19:50:00,20:05:00,76
12129,ANG,21:22:00,21:25:00,160
12129,BAP,22:23:00,22:25:00,227
12129,KPG,23:18:00,23:20:00,271
12129,MMR,00:30:00,00:35:00,313
12129,JL,02:33:00,02:35:00,473
12129,BSL,03:20:00,03:30:00,497
12129,MKU,04:13:00,04:15:00,547
12129,SEG,04:53:00,04:55:00,599
12129,AK,05:20:00,05:25:00,636
12129,BD,06:55:00,07:00:00,715
12129,WR,08:37:00,08:40:00,811
12129,NGP,10:10:00,10:20:00,889
12129,BRD,11:04:00,11:06:00,951
12129,TMR,11:20:00,11:22:00,969
12129,G,12:06:00,12:08:00,1019
12129,DGG,13:04:00,13:06:00,1092
12129,RJN,13:22:00,13:24:00,1124
12129,DURG,14:05:00,14:10:00,1153
12129,R,14:45:00,14:55:00,1190
12129,BSP,16:35:00,16:50:00,1300
12129,CPH,17:33:00,17:35:00,1353
12129,RIG,18:25:00,18:27:00,1433
12129,JSG,19:45:00,19:47:00,1506
12129,ROU,21:02:00,21:17:00,1607
12129,CKP,22:36:00,22:41:00,1708
12129,TATA,23:45:00,23:55:00,1771
12129,KGP,01:42:00,01:47:00,1905
12129,HWH,03:50:00,00:00:00,2020
12130,HWH,00:00:00,21:50:00,0
12130,KGP,23:30:00,23:35:00,116
12130,TATA,01:25:00,01:32:00,250
12130,CKP,02:28:00,02:33:00,312
12130,ROU,03:55:00,04:05:00,413
12130,JSG,05:50:00,05:52:00,515
12130,RIG,06:47:00,06:49:00,588
12130,CPH,07:47:00,07:49:00,668
12130,BSP,09:00:00,09:15:00,720
12130,R,10:45:00,10:55:00,831
12130,DURG,11:40:00,11:45:00,867
12130,RJN,12:06:00,12:08:00,897
12130,DGG,12:31:00,12:33:00,928
12130,G,13:37:00,13:39:00,1001
12130,TMR,14:11:00,14:13:00,1051
12130,BRD,14:29:00,14:30:00,1069
12130,NGP,15:40:00,15:50:00,1131
12130,WR,16:43:00,16:46:00,1210
12130,BD,18:25:00,18:28:00,1305
12130,AK,19:22:00,19:25:00,1384
12130,SEG,19:49:00,19:50:00,1421
12130,MKU,20:24:00,20:25:00,1474
12130,BSL,21:20:00,21:30:00,1524
12130,JL,21:54:00,21:55:00,1548
12130,MMR,23:50:00,23:55:00,1708
12130,KPG,01:29:00,01:30:00,1750
12130,BAP,02:19:00,02:20:00,1794
12130,ANG,03:27:00,03:30:00,1861
12130,DD,05:05:00,05:20:00,1944
12130,PUNE,06:50:00,00:00:00,2020
12131,DR,00:00:00,21:45:00,0
12131,TNA,22:03:00,22:05:00,25
12131,KYN,22:22:00,22:25:00,45
12131,IGP,00:08:00,00:10:00,128
12131,NK,00:53:00,00:55:00,179
12131,MMR,01:50:00,01:55:00,252
12131,ANKX,02:20:00,02:22:00,259
12131,KPG,02:58:00,03:00:00,295
12131,PB,03:40:00,03:41:00,319
12131,SNSI,03:51:00,00:00:00,336
12132,SNSI,00:00:00,22:25:00,0
12132,PB,22:40:00,22:42:00,17
12132,KPG,22:59:00,23:00:00,41
12132,ANKX,23:40:00,23:42:00,78
12132,MMR,23:55:00,23:58:00,85
12132,NK,00:57:00,01:00:00,158
12132,IGP,01:50:00,01:55:00,208
12132,KYN,03:27:00,03:30:00,292
12132,TNA,03:48:00,03:50:00,312
12132,DR,04:30:00,00:00:00,336
12133,CSTM,00:00:00,22:00:00,0
12133,TNA,22:33:00,22:35:00,34
12133,DIVA,22:55:00,22:56:00,43
12133,PNVL,23:12:00,23:15:00,69
12133,ROHA,00:48:00,00:50:00,146
12133,RN,04:50:00,04:55:00,431
12133,KKW,06:40:00,06:42:00,587
12133,MAO,08:50:00,09:00:00,765
12133,KAWR,09:58:00,10:00:00,847
12133,KT,11:06:00,11:08:00,924
12133,BTJL,12:00:00,12:01:00,1001
12133,BYNR,12:18:00,12:20:00,1023
12133,KUDA,12:55:00,12:56:00,1070
12133,UD,13:18:00,13:20:00,1115
12133,SL,14:00:00,14:02:00,1173
12133,TOK,14:30:00,14:31:00,1180
12133,MAJN,15:15:00,00:00:00,1196
12134,MAJN,00:00:00,16:45:00,0
12134,TOK,16:53:00,16:55:00,17
12134,SL,17:16:00,17:18:00,23
12134,UD,17:48:00,17:50:00,82
12134,KUDA,18:27:00,18:28:00,126
12134,BYNR,18:45:00,18:47:00,173
12134,BTJL,19:17:00,19:18:00,195
12134,KT,19:40:00,19:42:00,272
12134,KAWR,20:32:00,20:34:00,349
12134,MAO,21:40:00,21:50:00,431
12134,KKW,00:02:00,00:04:00,609
12134,RN,02:15:00,02:20:00,765
12134,ROHA,07:45:00,07:50:00,1050
12134,PNVL,08:25:00,08:30:00,1128
12134,TNA,09:27:00,09:30:00,1162
12134,CSTM,10:33:00,00:00:00,1195
12135,PUNE,00:00:00,17:40:00,0
12135,DD,18:55:00,19:10:00,76
12135,ANG,20:50:00,20:55:00,160
12135,BAP,21:53:00,21:55:00,227
12135,KPG,22:43:00,22:45:00,271
12135,MMR,00:01:00,00:05:00,313
12135,CSN,00:53:00,00:55:00,380
12135,JL,01:58:00,02:00:00,473
12135,BSL,02:30:00,02:40:00,497
12135,MKU,03:23:00,03:25:00,547
12135,SEG,04:03:00,04:05:00,599
12135,AK,04:30:00,04:35:00,636
12135,BD,06:20:00,06:25:00,715
12135,DMN,07:10:00,07:12:00,761
12135,PLO,07:27:00,07:29:00,781
12135,WR,08:04:00,08:07:00,811
12135,AJNI,09:08:00,09:10:00,886
12135,NGP,09:25:00,00:00:00,889
12136,NGP,00:00:00,18:35:00,0
12136,AJNI,18:43:00,18:45:00,3
12136,WR,19:42:00,19:45:00,79
12136,PLO,20:08:00,20:10:00,109
12136,DMN,20:28:00,20:30:00,129
12136,BD,21:30:00,21:33:00,175
12136,AK,22:25:00,22:30:00,253
12136,SEG,22:58:00,23:00:00,291
12136,MKU,23:33:00,23:35:00,343
12136,BSL,00:30:00,00:45:00,393
12136,JL,01:10:00,01:12:00,417
12136,CSN,02:08:00,02:10:00,510
12136,MMR,03:20:00,03:25:00,577
12136,KPG,04:18:00,04:20:00,619
12136,BAP,04:58:00,05:00:00,663
12136,ANG,05:50:00,05:55:00,730
12136,DD,08:00:00,08:15:00,814
12136,PUNE,09:45:00,00:00:00,889
12137,CSTM,00:00:00,19:40:00,0
12137,DR,19:53:00,19:55:00,9
12137,KYN,20:35:00,20:40:00,54
12137,KSRA,21:43:00,21:45:00,121
12137,IGP,22:28:00,22:30:00,137
12137,DVL,23:08:00,23:10:00,182
12137,NK,23:20:00,23:25:00,188
12137,MMR,00:27:00,00:30:00,261
12137,CSN,01:14:00,01:16:00,328
12137,JL,02:08:00,02:10:00,420
12137,BSL,02:40:00,02:50:00,445
12137,BAU,03:28:00,03:30:00,499
12137,KNW,04:55:00,05:00:00,568
12137,KKN,05:48:00,05:50:00,644
12137,HD,06:18:00,06:20:00,676
12137,BPF,06:50:00,06:52:00,718
12137,ET,07:35:00,07:40:00,752
12137,HBD,07:58:00,08:00:00,769
12137,HBJ,09:10:00,09:12:00,837
12137,BPL,09:35:00,09:40:00,843
12137,BHS,10:17:00,10:19:00,896
12137,BAQ,10:48:00,10:50:00,936
